geral; gerador; descriminador 
0.2052; 0.8098; 1.5596 
0.2178; 0.8098; 1.5390 
0.2765; 0.8098; 1.5391 
0.2557; 0.8097; 1.5532 
0.2567; 0.8097; 1.5566 
0.2459; 0.8098; 1.5386 
0.2470; 0.8098; 1.5176 
0.2418; 0.8098; 1.5294 
0.2467; 0.8098; 1.5216 
0.2529; 0.8098; 1.5217 
0.2496; 0.8098; 1.5038 
0.2472; 0.8098; 1.4942 
0.2430; 0.8098; 1.4817 
0.2409; 0.8098; 1.4775 
0.2333; 0.8098; 1.4774 
0.2400; 0.8098; 1.4718 
0.2389; 0.8098; 1.4678 
0.2362; 0.8098; 1.4631 
0.2362; 0.8098; 1.4643 
0.2349; 0.8098; 1.4499 
0.2359; 0.8098; 1.4712 
0.2293; 0.8097; 1.4980 
0.2373; 0.8097; 1.4960 
0.2359; 0.8097; 1.4899 
0.2367; 0.8097; 1.4877 
0.2361; 0.8097; 1.4923 
0.2371; 0.8097; 1.4893 
0.2368; 0.8097; 1.4881 
0.2368; 0.8097; 1.4842 
0.2372; 0.8097; 1.4809 
0.2370; 0.8096; 1.4784 
0.2370; 0.8096; 1.4809 
0.2340; 0.8096; 1.4839 
0.2370; 0.8096; 1.4833 
0.2358; 0.8096; 1.4788 
0.2357; 0.8096; 1.4789 
0.2327; 0.8096; 1.4744 
0.2323; 0.8096; 1.4730 
0.2339; 0.8096; 1.4688 
0.2298; 0.8097; 1.4563 
0.2297; 0.8097; 1.4543 
0.2282; 0.8097; 1.4506 
0.2287; 0.8097; 1.4541 
0.2291; 0.8097; 1.4482 
0.4918; 0.8097; 1.6365 
0.3651; 0.8097; 1.4899 
0.3099; 0.8097; 1.4893 
0.3099; 0.8097; 1.4945 
0.2948; 0.8097; 1.4405 
0.2806; 0.8097; 1.4663 
0.2648; 0.8097; 1.4798 
0.2632; 0.8097; 1.4799 
0.2714; 0.8097; 1.4433 
0.2632; 0.8097; 1.4204 
0.2572; 0.8097; 1.4320 
0.2520; 0.8097; 1.4262 
0.2600; 0.8097; 1.4201 
0.2454; 0.8097; 1.4084 
0.2446; 0.8097; 1.4206 
0.2422; 0.8097; 1.4122 
0.2445; 0.8097; 1.4094 
0.2427; 0.8097; 1.4164 
0.2449; 0.8097; 1.4161 
0.2486; 0.8097; 1.4047 
0.2485; 0.8097; 1.4077 
0.2479; 0.8097; 1.4027 
0.2456; 0.8098; 1.4039 
0.2443; 0.8097; 1.4265 
0.2396; 0.8097; 1.4342 
0.2412; 0.8097; 1.4393 
0.2428; 0.8097; 1.4484 
0.2397; 0.8097; 1.4497 
0.2411; 0.8097; 1.4543 
0.2405; 0.8097; 1.4581 
0.2426; 0.8097; 1.4550 
0.2375; 0.8097; 1.4692 
0.2415; 0.8097; 1.4703 
0.2414; 0.8097; 1.4909 
0.2404; 0.8097; 1.4934 
0.2411; 0.8096; 1.4954 
0.2430; 0.8096; 1.4944 
0.2442; 0.8096; 1.4943 
0.2439; 0.8096; 1.4863 
0.2433; 0.8096; 1.4841 
0.2418; 0.8096; 1.4872 
0.2396; 0.8096; 1.4798 
0.2388; 0.8096; 1.4803 
0.2413; 0.8096; 1.4803 
0.2422; 0.8096; 1.4817 
0.2395; 0.8096; 1.4792 
0.2363; 0.8096; 1.4802 
0.2357; 0.8096; 1.4759 
0.2349; 0.8096; 1.4774 
0.2308; 0.8096; 1.4698 
0.1864; 0.8096; 1.3976 
0.1598; 0.8096; 1.4696 
0.1970; 0.8096; 1.5206 
0.2019; 0.8096; 1.5713 
0.2098; 0.8096; 1.5152 
0.2175; 0.8096; 1.4956 
0.2129; 0.8097; 1.4657 
0.2073; 0.8097; 1.4466 
0.2081; 0.8097; 1.4753 
0.2095; 0.8097; 1.4541 
0.2119; 0.8097; 1.4474 
0.2184; 0.8097; 1.4324 
0.2218; 0.8097; 1.4149 
0.2199; 0.8097; 1.4128 
0.2225; 0.8097; 1.4157 
0.2211; 0.8097; 1.4207 
0.2220; 0.8097; 1.4333 
0.2192; 0.8097; 1.4151 
0.2233; 0.8096; 1.4140 
0.2212; 0.8097; 1.4187 
0.2236; 0.8096; 1.4138 
0.2213; 0.8096; 1.4120 
0.2225; 0.8097; 1.4247 
0.2277; 0.8096; 1.4271 
0.2288; 0.8096; 1.4313 
0.2282; 0.8096; 1.4303 
0.2298; 0.8096; 1.4366 
0.2263; 0.8096; 1.4426 
0.2244; 0.8096; 1.4448 
0.2321; 0.8096; 1.4487 
0.2427; 0.8096; 1.4469 
0.2417; 0.8096; 1.4429 
0.2389; 0.8096; 1.4501 
0.2358; 0.8096; 1.4534 
0.2428; 0.8097; 1.4587 
0.2381; 0.8096; 1.4525 
0.2382; 0.8096; 1.4650 
0.2403; 0.8096; 1.4604 
0.2388; 0.8096; 1.4621 
0.2379; 0.8096; 1.4583 
0.2411; 0.8096; 1.4581 
0.2413; 0.8096; 1.4605 
0.2401; 0.8096; 1.4554 
0.2386; 0.8095; 1.4558 
0.2374; 0.8095; 1.4614 
0.2351; 0.8096; 1.4623 
0.2342; 0.8096; 1.4668 
0.2371; 0.8096; 1.4697 
0.2410; 0.8096; 1.4659 
0.2385; 0.8095; 1.4659 
0.2056; 0.8095; 1.4572 
0.2554; 0.8095; 1.5929 
0.2817; 0.8095; 1.5540 
0.2336; 0.8095; 1.4665 
0.2327; 0.8095; 1.4644 
0.2239; 0.8095; 1.4889 
0.2314; 0.8095; 1.5009 
0.2223; 0.8095; 1.4793 
0.2335; 0.8095; 1.4722 
0.2316; 0.8095; 1.4736 
0.2274; 0.8095; 1.4823 
0.2347; 0.8094; 1.4809 
0.2334; 0.8094; 1.4945 
0.2305; 0.8094; 1.5047 
0.2236; 0.8094; 1.4975 
0.2311; 0.8094; 1.4910 
0.2254; 0.8094; 1.4965 
0.2214; 0.8094; 1.4879 
0.2210; 0.8094; 1.4881 
0.2223; 0.8094; 1.4861 
0.2206; 0.8094; 1.4787 
0.2126; 0.8093; 1.5161 
0.2140; 0.8093; 1.5140 
0.2129; 0.8093; 1.5160 
0.2148; 0.8093; 1.5207 
0.2113; 0.8093; 1.5152 
0.2155; 0.8093; 1.5059 
0.2167; 0.8093; 1.5088 
0.2170; 0.8093; 1.5100 
0.2176; 0.8092; 1.5166 
0.2161; 0.8092; 1.5198 
0.2140; 0.8092; 1.5155 
0.2145; 0.8092; 1.5122 
0.2184; 0.8093; 1.5195 
0.2178; 0.8093; 1.5194 
0.2143; 0.8093; 1.5260 
0.2198; 0.8093; 1.5258 
0.2212; 0.8093; 1.5279 
0.2254; 0.8092; 1.5214 
0.2294; 0.8092; 1.5207 
0.2288; 0.8092; 1.5163 
0.2271; 0.8092; 1.5183 
0.2255; 0.8092; 1.5091 
0.2232; 0.8092; 1.5098 
0.2247; 0.8093; 1.5037 
0.2245; 0.8093; 1.5042 
0.2222; 0.8093; 1.5049 
0.2203; 0.8092; 1.5038 
0.2202; 0.8093; 1.5000 
0.2180; 0.8093; 1.4972 
0.2023; 0.8093; 1.6841 
0.2878; 0.8093; 1.5835 
0.2880; 0.8093; 1.5856 
0.2572; 0.8092; 1.5435 
0.2594; 0.8092; 1.5712 
0.2553; 0.8092; 1.5336 
0.2562; 0.8092; 1.4747 
0.2290; 0.8092; 1.5628 
0.2249; 0.8092; 1.5321 
0.2295; 0.8092; 1.5424 
0.2315; 0.8092; 1.5189 
0.2268; 0.8092; 1.4965 
0.2300; 0.8092; 1.4960 
0.2282; 0.8092; 1.5001 
0.2316; 0.8092; 1.4716 
0.2319; 0.8092; 1.4759 
0.2303; 0.8092; 1.4820 
0.2353; 0.8092; 1.4871 
0.2260; 0.8092; 1.4826 
0.2298; 0.8092; 1.4838 
0.2289; 0.8092; 1.4750 
0.2257; 0.8092; 1.4697 
0.2296; 0.8092; 1.4602 
0.2346; 0.8092; 1.4563 
0.2348; 0.8092; 1.4629 
0.2300; 0.8092; 1.4832 
0.2304; 0.8092; 1.4805 
0.2287; 0.8092; 1.4787 
0.2284; 0.8092; 1.4726 
0.2271; 0.8091; 1.4666 
0.2288; 0.8091; 1.4762 
0.2300; 0.8091; 1.4677 
0.2295; 0.8091; 1.4682 
0.2323; 0.8092; 1.4653 
0.2330; 0.8091; 1.4689 
0.2315; 0.8092; 1.4578 
0.2313; 0.8092; 1.4566 
0.2334; 0.8091; 1.4542 
0.2332; 0.8091; 1.4611 
0.2326; 0.8091; 1.4578 
0.2316; 0.8091; 1.4557 
0.2307; 0.8091; 1.4537 
0.2308; 0.8091; 1.4647 
0.2372; 0.8091; 1.4620 
0.2359; 0.8091; 1.4596 
0.2349; 0.8091; 1.4572 
0.2338; 0.8091; 1.4601 
0.2316; 0.8091; 1.4616 
0.2317; 0.8091; 1.4585 
0.2324; 0.8091; 1.4602 
0.3013; 0.8091; 1.2254 
0.2317; 0.8091; 1.3495 
0.2445; 0.8091; 1.3405 
0.2389; 0.8090; 1.3659 
0.2078; 0.8090; 1.4132 
0.2397; 0.8090; 1.4353 
0.2548; 0.8090; 1.4163 
0.2532; 0.8090; 1.4074 
0.2528; 0.8090; 1.4054 
0.2462; 0.8090; 1.3996 
0.2592; 0.8090; 1.3981 
0.2773; 0.8090; 1.4095 
0.2871; 0.8090; 1.4095 
0.2831; 0.8089; 1.4310 
0.2810; 0.8089; 1.4508 
0.2789; 0.8089; 1.4460 
0.2805; 0.8089; 1.4610 
0.2737; 0.8089; 1.4507 
0.2755; 0.8089; 1.4663 
0.2741; 0.8089; 1.4576 
0.2744; 0.8089; 1.4581 
0.2723; 0.8089; 1.4514 
0.2656; 0.8089; 1.4417 
0.2712; 0.8089; 1.4378 
0.2685; 0.8089; 1.4369 
0.2652; 0.8089; 1.4373 
0.2590; 0.8089; 1.4359 
0.2550; 0.8089; 1.4255 
0.2593; 0.8089; 1.4289 
0.2690; 0.8088; 1.4308 
0.2696; 0.8088; 1.4269 
0.2675; 0.8088; 1.4207 
0.2648; 0.8088; 1.4252 
0.2608; 0.8089; 1.4242 
0.2636; 0.8089; 1.4285 
0.2646; 0.8088; 1.4275 
0.2663; 0.8089; 1.4216 
0.2663; 0.8089; 1.4181 
0.2659; 0.8088; 1.4188 
0.2638; 0.8088; 1.4217 
0.2611; 0.8088; 1.4276 
0.2635; 0.8088; 1.4290 
0.2629; 0.8088; 1.4249 
0.2602; 0.8088; 1.4244 
0.2630; 0.8088; 1.4259 
0.2646; 0.8088; 1.4245 
0.2646; 0.8088; 1.4316 
0.2604; 0.8087; 1.4288 
0.2590; 0.8087; 1.4329 
0.2580; 0.8087; 1.4401 
0.2909; 0.8087; 1.4308 
0.2025; 0.8087; 1.3557 
0.2109; 0.8088; 1.3425 
0.2372; 0.8088; 1.4339 
0.2526; 0.8088; 1.4053 
0.2554; 0.8088; 1.3972 
0.2406; 0.8088; 1.4191 
0.2382; 0.8088; 1.4253 
0.2311; 0.8088; 1.4248 
0.2379; 0.8088; 1.4026 
0.2462; 0.8088; 1.4300 
0.2417; 0.8088; 1.4182 
0.2519; 0.8087; 1.4368 
0.2591; 0.8088; 1.4236 
0.2621; 0.8088; 1.4219 
0.2484; 0.8087; 1.4081 
0.2450; 0.8087; 1.4044 
0.2346; 0.8088; 1.4179 
0.2325; 0.8087; 1.4184 
0.2297; 0.8087; 1.4146 
0.2320; 0.8087; 1.4120 
0.2353; 0.8088; 1.4128 
0.2366; 0.8088; 1.4152 
0.2328; 0.8088; 1.4218 
0.2361; 0.8088; 1.4152 
0.2367; 0.8088; 1.4169 
0.2348; 0.8088; 1.4095 
0.2424; 0.8088; 1.4161 
0.2486; 0.8087; 1.4124 
0.2450; 0.8088; 1.4113 
0.2441; 0.8088; 1.4026 
0.2422; 0.8087; 1.4059 
0.2435; 0.8088; 1.4053 
0.2368; 0.8088; 1.3997 
0.2370; 0.8088; 1.4018 
0.2363; 0.8088; 1.3966 
0.2365; 0.8088; 1.3975 
0.2346; 0.8088; 1.3995 
0.2357; 0.8088; 1.3981 
0.2349; 0.8088; 1.3994 
0.2359; 0.8088; 1.3976 
0.2371; 0.8088; 1.3991 
0.2379; 0.8087; 1.4004 
0.2352; 0.8087; 1.4028 
0.2332; 0.8087; 1.4019 
0.2328; 0.8087; 1.4049 
0.2319; 0.8087; 1.4051 
0.2300; 0.8087; 1.4038 
0.2277; 0.8087; 1.4034 
0.2254; 0.8087; 1.4041 
0.3031; 0.8087; 1.3594 
0.3411; 0.8086; 1.6343 
0.3871; 0.8086; 1.5842 
0.3286; 0.8086; 1.5334 
0.3139; 0.8087; 1.4830 
0.2836; 0.8087; 1.4703 
0.2736; 0.8086; 1.5195 
0.2779; 0.8086; 1.5572 
0.2777; 0.8086; 1.5494 
0.2798; 0.8086; 1.5282 
0.2704; 0.8086; 1.4969 
0.2699; 0.8086; 1.4782 
0.2737; 0.8086; 1.4757 
0.2906; 0.8086; 1.4773 
0.2833; 0.8086; 1.4625 
0.2748; 0.8086; 1.4701 
0.2701; 0.8086; 1.4670 
0.2665; 0.8086; 1.4846 
0.2705; 0.8086; 1.4779 
0.2620; 0.8086; 1.4648 
0.2615; 0.8086; 1.4656 
0.2618; 0.8086; 1.4647 
0.2635; 0.8086; 1.4576 
0.2588; 0.8086; 1.4494 
0.2644; 0.8086; 1.4518 
0.2627; 0.8086; 1.4566 
0.2611; 0.8086; 1.4478 
0.2607; 0.8086; 1.4498 
0.2604; 0.8086; 1.4603 
0.2555; 0.8086; 1.4616 
0.2535; 0.8086; 1.4644 
0.2577; 0.8086; 1.4630 
0.2610; 0.8086; 1.4660 
0.2587; 0.8086; 1.4671 
0.2637; 0.8086; 1.4620 
0.2624; 0.8086; 1.4570 
0.2640; 0.8085; 1.4618 
0.2643; 0.8085; 1.4515 
0.2632; 0.8085; 1.4516 
0.2605; 0.8086; 1.4480 
0.2614; 0.8085; 1.4536 
0.2582; 0.8086; 1.4531 
0.2598; 0.8086; 1.4518 
0.2584; 0.8085; 1.4591 
0.2558; 0.8085; 1.4640 
0.2566; 0.8086; 1.4664 
0.2571; 0.8086; 1.4644 
0.2551; 0.8086; 1.4615 
0.2541; 0.8085; 1.4616 
0.2536; 0.8085; 1.4623 
0.3232; 0.8085; 1.4283 
0.2343; 0.8086; 1.4865 
0.2397; 0.8085; 1.5065 
0.2169; 0.8085; 1.3998 
0.2764; 0.8085; 1.4172 
0.2862; 0.8085; 1.3537 
0.2975; 0.8085; 1.3655 
0.2843; 0.8085; 1.3852 
0.2836; 0.8086; 1.4044 
0.2737; 0.8086; 1.3847 
0.2728; 0.8086; 1.3835 
0.2692; 0.8086; 1.3806 
0.2671; 0.8086; 1.3856 
0.2673; 0.8086; 1.3933 
0.2654; 0.8086; 1.3819 
0.2651; 0.8085; 1.3792 
0.2554; 0.8085; 1.3762 
0.2607; 0.8085; 1.3763 
0.2571; 0.8085; 1.3866 
0.2538; 0.8085; 1.3872 
0.2486; 0.8085; 1.3861 
0.2436; 0.8085; 1.3786 
0.2459; 0.8085; 1.4015 
0.2373; 0.8085; 1.3809 
0.2373; 0.8085; 1.3938 
0.2341; 0.8085; 1.3865 
0.2337; 0.8085; 1.3830 
0.2323; 0.8085; 1.3843 
0.2341; 0.8084; 1.3904 
0.2342; 0.8084; 1.3967 
0.2373; 0.8084; 1.3965 
0.2377; 0.8084; 1.3953 
0.2370; 0.8084; 1.4006 
0.2402; 0.8085; 1.3990 
0.2374; 0.8085; 1.4054 
0.2396; 0.8085; 1.4087 
0.2376; 0.8085; 1.4111 
0.2347; 0.8085; 1.4114 
0.2351; 0.8085; 1.4043 
0.2374; 0.8085; 1.4023 
0.2405; 0.8085; 1.4023 
0.2357; 0.8085; 1.4059 
0.2357; 0.8084; 1.4119 
0.2345; 0.8084; 1.4099 
0.2345; 0.8084; 1.4121 
0.2326; 0.8084; 1.4106 
0.2363; 0.8084; 1.4110 
0.2380; 0.8084; 1.4118 
0.2376; 0.8084; 1.4094 
0.2377; 0.8084; 1.4075 
0.1619; 0.8084; 1.2872 
0.1602; 0.8083; 1.4198 
0.1570; 0.8083; 1.4518 
0.1793; 0.8083; 1.4651 
0.1980; 0.8083; 1.4824 
0.1887; 0.8083; 1.5051 
0.1839; 0.8084; 1.4921 
0.2012; 0.8084; 1.5128 
0.2126; 0.8084; 1.5221 
0.2100; 0.8083; 1.4953 
0.2146; 0.8083; 1.5002 
0.2103; 0.8083; 1.5041 
0.2146; 0.8083; 1.4987 
0.2077; 0.8083; 1.5036 
0.2141; 0.8083; 1.4897 
0.2205; 0.8083; 1.4657 
0.2172; 0.8083; 1.4717 
0.2212; 0.8083; 1.4684 
0.2229; 0.8083; 1.4715 
0.2196; 0.8083; 1.4557 
0.2143; 0.8083; 1.4544 
0.2220; 0.8083; 1.4384 
0.2235; 0.8083; 1.4435 
0.2197; 0.8083; 1.4418 
0.2244; 0.8083; 1.4493 
0.2256; 0.8083; 1.4450 
0.2300; 0.8083; 1.4489 
0.2230; 0.8083; 1.4546 
0.2293; 0.8083; 1.4530 
0.2313; 0.8083; 1.4532 
0.2327; 0.8083; 1.4621 
0.2319; 0.8083; 1.4613 
0.2316; 0.8083; 1.4719 
0.2305; 0.8083; 1.4655 
0.2302; 0.8083; 1.4680 
0.2323; 0.8083; 1.4606 
0.2319; 0.8082; 1.4579 
0.2310; 0.8082; 1.4546 
0.2305; 0.8082; 1.4554 
0.2329; 0.8082; 1.4567 
0.2407; 0.8082; 1.4556 
0.2384; 0.8082; 1.4528 
0.2402; 0.8082; 1.4505 
0.2408; 0.8082; 1.4473 
0.2438; 0.8082; 1.4461 
0.2400; 0.8081; 1.4541 
0.2392; 0.8081; 1.4550 
0.2400; 0.8081; 1.4603 
0.2394; 0.8081; 1.4573 
0.2367; 0.8081; 1.4607 
0.3028; 0.8082; 1.3037 
0.3036; 0.8082; 1.3852 
0.2590; 0.8081; 1.3576 
0.2662; 0.8081; 1.4057 
0.2595; 0.8081; 1.3976 
0.2479; 0.8081; 1.3809 
0.2468; 0.8082; 1.3808 
0.2612; 0.8082; 1.3888 
0.2496; 0.8082; 1.3596 
0.2367; 0.8083; 1.3553 
0.2206; 0.8083; 1.3457 
0.2191; 0.8083; 1.3857 
0.2354; 0.8083; 1.3926 
0.2210; 0.8084; 1.3493 
0.2225; 0.8084; 1.3650 
0.2201; 0.8084; 1.3613 
0.2211; 0.8084; 1.3612 
0.2190; 0.8084; 1.3628 
0.2244; 0.8084; 1.3672 
0.2273; 0.8083; 1.3743 
0.2221; 0.8083; 1.3748 
0.2219; 0.8083; 1.3733 
0.2182; 0.8083; 1.3646 
0.2204; 0.8083; 1.3762 
0.2165; 0.8083; 1.3765 
0.2247; 0.8083; 1.3860 
0.2249; 0.8083; 1.3880 
0.2243; 0.8083; 1.3878 
0.2207; 0.8082; 1.3881 
0.2209; 0.8083; 1.3868 
0.2232; 0.8082; 1.3908 
0.2183; 0.8082; 1.3812 
0.2183; 0.8082; 1.3784 
0.2177; 0.8082; 1.3780 
0.2181; 0.8082; 1.3797 
0.2171; 0.8082; 1.3795 
0.2225; 0.8082; 1.3822 
0.2217; 0.8082; 1.3941 
0.2208; 0.8082; 1.3915 
0.2200; 0.8082; 1.3953 
0.2192; 0.8083; 1.4002 
0.2204; 0.8083; 1.3974 
0.2236; 0.8083; 1.3996 
0.2282; 0.8083; 1.4053 
0.2282; 0.8083; 1.4083 
0.2275; 0.8083; 1.4130 
0.2261; 0.8082; 1.4255 
0.2267; 0.8082; 1.4269 
0.2266; 0.8082; 1.4301 
0.2265; 0.8083; 1.4219 
0.1992; 0.8083; 1.4460 
0.2224; 0.8083; 1.4224 
0.2015; 0.8083; 1.3694 
0.1806; 0.8083; 1.3983 
0.2329; 0.8082; 1.5030 
0.2447; 0.8083; 1.4723 
0.2560; 0.8083; 1.4853 
0.2479; 0.8083; 1.5014 
0.2478; 0.8082; 1.4872 
0.2471; 0.8082; 1.4893 
0.2395; 0.8082; 1.4786 
0.2410; 0.8082; 1.4739 
0.2468; 0.8082; 1.4754 
0.2377; 0.8082; 1.4657 
0.2414; 0.8082; 1.4531 
0.2427; 0.8083; 1.4577 
0.2465; 0.8083; 1.4664 
0.2425; 0.8083; 1.4722 
0.2428; 0.8082; 1.4786 
0.2420; 0.8083; 1.4717 
0.2434; 0.8082; 1.4674 
0.2363; 0.8082; 1.4704 
0.2393; 0.8082; 1.4756 
0.2374; 0.8082; 1.4652 
0.2377; 0.8082; 1.4611 
0.2395; 0.8082; 1.4625 
0.2408; 0.8082; 1.4545 
0.2374; 0.8082; 1.4538 
0.2349; 0.8082; 1.4519 
0.2356; 0.8082; 1.4530 
0.2386; 0.8082; 1.4505 
0.2358; 0.8081; 1.4534 
0.2332; 0.8081; 1.4693 
0.2334; 0.8081; 1.4692 
0.2344; 0.8081; 1.4673 
0.2428; 0.8082; 1.4481 
0.2425; 0.8082; 1.4450 
0.2425; 0.8082; 1.4483 
0.2432; 0.8082; 1.4463 
0.2407; 0.8082; 1.4532 
0.2444; 0.8083; 1.4507 
0.2455; 0.8083; 1.4497 
0.2430; 0.8083; 1.4448 
0.2428; 0.8083; 1.4469 
0.2421; 0.8083; 1.4432 
0.2402; 0.8083; 1.4381 
0.2383; 0.8083; 1.4429 
0.2406; 0.8083; 1.4482 
0.2412; 0.8083; 1.4460 
0.2401; 0.8083; 1.4466 
0.2254; 0.8083; 1.6369 
0.1858; 0.8083; 1.6531 
0.2217; 0.8083; 1.6855 
0.1790; 0.8083; 1.7375 
0.1957; 0.8083; 1.7041 
0.2002; 0.8083; 1.6582 
0.2079; 0.8083; 1.5769 
0.2076; 0.8083; 1.5726 
0.2161; 0.8083; 1.5625 
0.2150; 0.8083; 1.5487 
0.2123; 0.8083; 1.5417 
0.2084; 0.8083; 1.5118 
0.2088; 0.8083; 1.5451 
0.2122; 0.8083; 1.5284 
0.2047; 0.8083; 1.5345 
0.2126; 0.8083; 1.5267 
0.2135; 0.8083; 1.5236 
0.2103; 0.8083; 1.5187 
0.2199; 0.8083; 1.5116 
0.2180; 0.8083; 1.5023 
0.2213; 0.8084; 1.4949 
0.2276; 0.8084; 1.4959 
0.2294; 0.8083; 1.4961 
0.2298; 0.8083; 1.4936 
0.2291; 0.8083; 1.4965 
0.2249; 0.8083; 1.4921 
0.2317; 0.8083; 1.5009 
0.2389; 0.8084; 1.4869 
0.2400; 0.8084; 1.4837 
0.2393; 0.8084; 1.4852 
0.2393; 0.8084; 1.4848 
0.2374; 0.8084; 1.4786 
0.2360; 0.8084; 1.4763 
0.2376; 0.8085; 1.4693 
0.2380; 0.8085; 1.4733 
0.2358; 0.8085; 1.4751 
0.2337; 0.8085; 1.4669 
0.2332; 0.8085; 1.4729 
0.2350; 0.8085; 1.4703 
0.2374; 0.8085; 1.4695 
0.2361; 0.8085; 1.4698 
0.2375; 0.8085; 1.4657 
0.2397; 0.8085; 1.4654 
0.2382; 0.8085; 1.4775 
0.2403; 0.8085; 1.4813 
0.2437; 0.8085; 1.4754 
0.2444; 0.8085; 1.4768 
0.2451; 0.8085; 1.4745 
0.2449; 0.8085; 1.4729 
0.2420; 0.8085; 1.4737 
0.1530; 0.8085; 1.5156 
0.2438; 0.8085; 1.3607 
0.2098; 0.8086; 1.3635 
0.2031; 0.8085; 1.3742 
0.1812; 0.8085; 1.4017 
0.1852; 0.8085; 1.4390 
0.2017; 0.8085; 1.4610 
0.1931; 0.8085; 1.4734 
0.1977; 0.8084; 1.4785 
0.2045; 0.8085; 1.4884 
0.2073; 0.8084; 1.4622 
0.2073; 0.8085; 1.4472 
0.2145; 0.8084; 1.4434 
0.2309; 0.8084; 1.4447 
0.2297; 0.8084; 1.4464 
0.2251; 0.8084; 1.4379 
0.2225; 0.8084; 1.4334 
0.2180; 0.8084; 1.4312 
0.2093; 0.8084; 1.4400 
0.2200; 0.8084; 1.4322 
0.2311; 0.8084; 1.4305 
0.2257; 0.8084; 1.4275 
0.2219; 0.8084; 1.4309 
0.2229; 0.8084; 1.4303 
0.2260; 0.8083; 1.4361 
0.2184; 0.8084; 1.4221 
0.2179; 0.8084; 1.4216 
0.2177; 0.8083; 1.4279 
0.2204; 0.8083; 1.4365 
0.2174; 0.8084; 1.4406 
0.2174; 0.8084; 1.4277 
0.2189; 0.8084; 1.4283 
0.2209; 0.8084; 1.4255 
0.2233; 0.8084; 1.4297 
0.2246; 0.8084; 1.4229 
0.2251; 0.8084; 1.4160 
0.2255; 0.8084; 1.4193 
0.2286; 0.8083; 1.4266 
0.2274; 0.8084; 1.4277 
0.2250; 0.8084; 1.4334 
0.2217; 0.8084; 1.4343 
0.2240; 0.8084; 1.4310 
0.2243; 0.8084; 1.4287 
0.2268; 0.8083; 1.4266 
0.2288; 0.8083; 1.4322 
0.2271; 0.8083; 1.4322 
0.2279; 0.8083; 1.4290 
0.2288; 0.8083; 1.4256 
0.2321; 0.8083; 1.4231 
0.2332; 0.8083; 1.4233 
0.2979; 0.8083; 1.3923 
0.3235; 0.8083; 1.3075 
0.2942; 0.8083; 1.4031 
0.2807; 0.8084; 1.3909 
0.2539; 0.8084; 1.4387 
0.2647; 0.8084; 1.4439 
0.2740; 0.8084; 1.4573 
0.2599; 0.8084; 1.4630 
0.2645; 0.8084; 1.4566 
0.2550; 0.8084; 1.4764 
0.2887; 0.8084; 1.4911 
0.2704; 0.8084; 1.5334 
0.2729; 0.8084; 1.5562 
0.2679; 0.8084; 1.5525 
0.2679; 0.8084; 1.5539 
0.2598; 0.8084; 1.5371 
0.2606; 0.8083; 1.5322 
0.2593; 0.8083; 1.5338 
0.2586; 0.8083; 1.5366 
0.2599; 0.8083; 1.5458 
0.2605; 0.8083; 1.5478 
0.2578; 0.8083; 1.5338 
0.2539; 0.8083; 1.5290 
0.2566; 0.8083; 1.5206 
0.2558; 0.8083; 1.5173 
0.2535; 0.8083; 1.5208 
0.2540; 0.8083; 1.5283 
0.2484; 0.8083; 1.5314 
0.2478; 0.8083; 1.5263 
0.2411; 0.8083; 1.5112 
0.2409; 0.8083; 1.5110 
0.2393; 0.8083; 1.5125 
0.2400; 0.8083; 1.5074 
0.2366; 0.8083; 1.4995 
0.2405; 0.8083; 1.4922 
0.2414; 0.8083; 1.4910 
0.2412; 0.8083; 1.4909 
0.2416; 0.8083; 1.4832 
0.2395; 0.8083; 1.4846 
0.2396; 0.8083; 1.4877 
0.2420; 0.8083; 1.4896 
0.2424; 0.8083; 1.4846 
0.2399; 0.8083; 1.4848 
0.2379; 0.8083; 1.4892 
0.2388; 0.8082; 1.4903 
0.2401; 0.8083; 1.4904 
0.2411; 0.8082; 1.4878 
0.2506; 0.8082; 1.5137 
0.2494; 0.8082; 1.5146 
0.2510; 0.8082; 1.5187 
0.2910; 0.8082; 1.4507 
0.2067; 0.8082; 1.4322 
0.2374; 0.8082; 1.5038 
0.2049; 0.8081; 1.4563 
0.2085; 0.8082; 1.4499 
0.2023; 0.8081; 1.4811 
0.2030; 0.8081; 1.4873 
0.2050; 0.8082; 1.4682 
0.1970; 0.8082; 1.4506 
0.2046; 0.8082; 1.4721 
0.2084; 0.8083; 1.4675 
0.2086; 0.8083; 1.4540 
0.2093; 0.8082; 1.4628 
0.2159; 0.8082; 1.4505 
0.2205; 0.8082; 1.4441 
0.2122; 0.8082; 1.4355 
0.2149; 0.8082; 1.4345 
0.2166; 0.8082; 1.4405 
0.2190; 0.8082; 1.4451 
0.2174; 0.8082; 1.4632 
0.2205; 0.8082; 1.4664 
0.2232; 0.8081; 1.4730 
0.2245; 0.8081; 1.4686 
0.2242; 0.8082; 1.4601 
0.2233; 0.8082; 1.4592 
0.2236; 0.8081; 1.4688 
0.2242; 0.8081; 1.4662 
0.2278; 0.8081; 1.4614 
0.2267; 0.8081; 1.4591 
0.2239; 0.8081; 1.4558 
0.2221; 0.8081; 1.4574 
0.2213; 0.8081; 1.4529 
0.2245; 0.8080; 1.4521 
